Name,Rating,Price,Category,Lat,Long,City,Address,Zip
Clay Pot Cafe,4.0,$,Cantonese,42.3504982,-71.0604549,Boston,74 Kneeland St,02111
Santouka Back Bay,4.0,$$,"Ramen, Soup, Noodles",42.3484762870602,-71.0854271426797,Boston,66 Hereford St,02115
Samuel Adams Brewery,4.5,$,Breweries,42.3144647,-71.1031,Boston,30 Germania St,02130
Shake Shack,3.0,$$,"Burgers, Ice Cream & Frozen Yogurt, American (Traditional)",42.3225196,-71.1695757,Chestnut Hill,49 Boylston St,02467
Stash's Pizza,3.0,$$,"Pizza, Sandwiches, Salad",42.2860269,-71.1452341,Roslindale,330 Belgrade Ave,02131
Country Kitchen,3.5,$,"Caribbean, Seafood",42.2959681,-71.0873154,Dorchester Center,838 Blue Hill Ave,02124
OliToki,4.0,$,"Korean, Asian Fusion, Mexican",42.3523799,-71.12868,Boston,76 Brighton Ave,02134
Nud Pob Thai Cuisine,4.0,$,Thai,42.3498264818139,-71.1070277453648,Boston,738 Commonwealth Ave,02215
Recreo Coffee & Roasterie,5.0,$$,"Coffee & Tea, Coffee Roasteries, Cafes",42.2857447309756,-71.1553767539673,West Roxbury,1876 Centre St,02132
Happy Lamb Hot Pot,4.5,$$,"Hot Pot, Mongolian",42.36415,-71.10129,Cambridge,485 Massachusetts Ave,02139
Fuku Boston Seaport,3.5,$$,Chicken Shop,42.353272,-71.046872,Boston,43 Northern Ave,02210
Stash's Pizza,3.0,$$,Pizza,42.3031616210938,-71.0848541259766,Dorchester,612 Blue Hill Ave,02121
M & M BBQ,4.0,-----,"Barbeque, Food Trucks",42.33117,-71.06737,Boston,155 Southampton St,02118
Putterham Grille,4.0,$$,"American (Traditional), Mediterranean, Wine Bars",42.3036429481198,-71.152104452745,Chestnut Hill,1012 W Roxbury Pkwy,02467
Fuji at Ink Block,4.5,$$,"Japanese, Sushi Bars",42.345077,-71.063505,Boston,352 Harrison Ave,02118
Happy Market & Spirits,5.0,-----,"Grocery, Beer, Wine & Spirits",42.30569,-71.11455,Jamaica Plain,128 S St,02130
Masala Square Indian Kitchen,5.0,-----,"Indian, Vegan",42.37985,-71.09679,Somerville,23 Union Square,02143
District 118 Kitchen and Bar,4.0,$$,"Wine Bars, American (New), Cocktail Bars",42.31342,-71.2116,Newton,118 Needham St,02464
Feng Shui Sushi & Dumplings,3.5,-----,"Sushi Bars, Chinese, Japanese",42.33646,-71.14973,Boston,1926 Beacon St,02135
Tony's Market,5.0,$$,"Grocery, Delis, Butcher",42.282177,-71.132951,Roslindale,4381 Washington St,02131
Rox Diner,4.0,$$,"Diners, Breakfast & Brunch, Sandwiches",42.28599,-71.155602,West Roxbury,1881 Center St,02132
Thai Dish Authentic Cuisine,4.5,$$,Thai,42.35274,-71.12138,Boston,270 Babcock St,02215
OTTO Pizza,3.5,$$,"Pizza, Gluten-Free, Vegetarian",42.3428580728701,-71.1222223015925,Brookline,289 Harvard St,02446
Pino's Pizza,4.0,$,Pizza,42.33657,-71.149299,Brighton,1920 Beacon St,02135
Ariana Restaurant,4.5,$$,Afghan,42.3627373286036,-71.1378785311356,Brighton,384 Western Ave,02135
honeygrow,3.5,$$,"Salad, Noodles, Vegetarian",42.34448,-71.09697,Boston,1282 Boylston St,02215
New Rod Dee,4.0,$,Thai,42.3384,-71.13738,Brookline,1671 Beacon St,02446
Naco Taco on Newbury,4.0,-----,"Tacos, Food Trucks",42.34808,-71.0874,Boston,354 Newbury St,02115
Cafe Landwer,4.0,-----,Cafes,42.3357528752872,-71.1505606053141,Brighton,383 Chestnut Hill Ave,02135
The Salty Pig,4.0,$$,"American (New), Italian, Pizza",42.346881,-71.076121,Boston,130 Dartmouth St,02116
Toichi Ichiban Japanese Cuisine,4.0,$$,"Japanese, Sushi Bars",42.3270438258552,-71.1244268012489,Brookline,5 Kendall St,02445
The Farm Grill & Rotisserie,4.0,$$,"Greek, Mediterranean",42.31575,-71.20979,Newton,40 Needham St,02459
Knight Moves Cafe,4.5,$,Cafes,42.3414485,-71.1250103,Brookline,1402 Beacon St,02446
Alive & Kicking Lobsters,4.5,$$,"Seafood, Sandwiches",42.362678527832,-71.1138153076172,Cambridge,269 Putnam Ave,02139
Pit Stop Barbecue,4.0,$$,Barbeque,42.28093,-71.0841248,Mattapan,888A Morton St,02126
Popover King,5.0,-----,"Breakfast & Brunch, Bakeries, Coffee & Tea",42.36384,-71.0597,Boston,74 Canal St,02114
Oasis Cafe,4.0,-----,Caribbean,42.27888,-71.11876,Roslindale,630 Hyde Park Ave,02131
Habanero Mexican Grill,4.0,$,Mexican,42.3529551,-71.1329134,Allston,166 Brighton Ave,02134
Shabu & Mein,4.0,$$,"Hot Pot, Ramen",42.366246432066,-71.077893152833,Cambridge,148 1st St,02142
Invi Restaurant,4.5,-----,American (Traditional),42.28332,-71.08936,Mattapan,765 Morton St,02126
American Provisions Dorchester,4.0,-----,"Sandwiches, Grocery, Wineries",42.28343,-71.06516,Boston,1971 Dorchester Ave,02124
Tatte Bakery & Cafe,4.0,$$,"Bakeries, Cafes, Breakfast & Brunch",42.3457847,-71.1070339,Brookline,1003 Beacon St,02446
The Daily Catch,4.0,$$,"Italian, Seafood, Coffee & Tea",42.36406,-71.05397,Boston,323 Hanover St,02113
West Napoli Cafe,4.0,$,"Pizza, Sandwiches, Italian",42.283615,-71.156764,West Roxbury,1946 Centre St,02132
MR Tamole,5.0,-----,"Mexican, Food Stands",42.31441,-71.10301,Boston,31 Germania St,02130
Egleston Farmer's Market,5.0,$,Farmers Market,42.3145061342174,-71.10360554422,Boston,29 Germania St,02130
Michael's Deli,4.0,$$,"Delis, Sandwiches, Bagels",42.3415984,-71.121215,Brookline,256 Harvard St,02446
Mana Escondido Café,4.5,$,"Spanish, Puerto Rican, Breakfast & Brunch",42.341303,-71.07573,Boston,68 Aguadilla St,02118
Birch Street Bistro,3.5,$$,"American (New), Cocktail Bars, French",42.28674,-71.1299,Roslindale,14 Birch St,02131
Honeycomb Cafe,4.5,$,"Coffee & Tea, Breakfast & Brunch, Sandwiches",42.3115792502875,-71.0539349913597,Boston,107-109 Savin Hill Ave,02125
Boston Pocket & Deli,5.0,-----,"Delis, Sandwiches",42.3409690856934,-71.07666015625,Boston,682 Tremont St,02118
Livite,4.5,$,"Juice Bars & Smoothies, Salad, Wraps",42.33957,-71.13625,Brookline,1644 Beacon St,02445
Oath Pizza - Chestnut Hill,4.0,$$,Pizza,42.318735,-71.176129,Chestnut Hill,210 Boylston St,02467
Izzy's Restaurant & Sub Shop,4.5,$,"American (Traditional), Puerto Rican",42.3662872314453,-71.0955657958984,Cambridge,169 Harvard St,02139
Tostado Sandwich Bar,3.5,$,"Sandwiches, Juice Bars & Smoothies",42.3229037,-71.1031231,Jamaica Plain,300 Centre St,02130
minigrow,4.0,$$,"Salad, Noodles, Vegetarian",42.3507011029412,-71.0763630509262,Boston,565 Boylston St,02116
Rizzo's Pizza,3.5,$,Pizza,42.32278,-71.10644,Jamaica Plain,347 Centre St,02130
Poke Garden,3.5,-----,"Poke, Sushi Bars, Hawaiian",42.3335399305034,-71.119091032177,Brookline,6 Harvard St,02445
Natif Natal Restaurant,3.5,$,Haitian,42.29623,-71.08718,Boston,830 Blue Hill Ave,02124
The Breakfast Spot,5.0,-----,Breakfast & Brunch,42.3097686,-71.08302,Boston,651 Warren St,02121
Chick Chick Boom,4.0,-----,"Chicken Wings, Thai, Ramen",42.36411,-71.1075,Cambridge,80 River St,02139
Wahlburgers,3.5,$$,"American (Traditional), Burgers",42.345113,-71.100414,Boston,132 Brookline Ave,02215
The Cheesecake Factory,3.0,$$,"American (New), Desserts",42.3213853,-71.175966,Chestnut Hill,199 Boylston St,02467
Victoria's Diner,3.5,$$,"Diners, Breakfast & Brunch, American (Traditional)",42.327076,-71.066801,Boston,1024 Massachusetts Ave,02118
Bennett's Sandwich Shop,4.5,$$,Sandwiches,42.3430695280029,-71.0991108210913,Boston,84 Peterborough St,02215
Bottega Fiorentina,4.0,$,"Italian, Sandwiches",42.343447,-71.123034,Brookline,313B Harvard St,02446
Vineripe Grill,3.5,$$,American (New),42.3108062744141,-71.1573257446289,Chestnut Hill,1281 W Roxbury Pkwy,02467
Kaju Tofu House,4.0,$$,Korean,42.35431,-71.132294,Allston,58 Harvard Ave,02134
Dirty Water Dough,4.0,$,"Pizza, Sandwiches, Salad",42.349734,-71.081072,Boston,222 Newbury St,02116
Our Zone,4.5,-----,Szechuan,42.3442999,-71.14304,Boston,1583 Commonwealth Ave,02135
Romano's Pizzeria and Taqueria,3.5,$,"Pizza, Mexican, American (Traditional)",42.2856358,-71.1292222,Roslindale,4249 Washington St,02131
Toro,4.0,$$$,"Tapas Bars, Spanish, Cocktail Bars",42.3369631861411,-71.0758940796503,Boston,1704 Washington St,02118
King Do Restaurant,4.0,$,Vietnamese,42.3086942732334,-71.0582486540079,Dorchester,1229 Dorchester Ave,02125
Anna's Taqueria - Harvard St,3.5,$,Mexican,42.3462416951825,-71.1281127188172,Brookline,446 Harvard St,02446
Celeste,4.5,$$,"Peruvian, Latin American, Seafood",42.38142,-71.09723,Somerville,21 Bow St,02143
Kaju Tofu House,4.0,$$,"Korean, Asian Fusion",42.34958,-71.09524,Boston,636 Beacon St,02215
Santo Domingo Restaurant & Cafeteria,3.5,$,"Spanish, Dominican",42.3032799,-71.0789032,Dorchester,179 Washington St,02121
Santarpio's Pizza,4.0,$$,Pizza,42.37261,-71.03524,Boston,111 Chelsea St,02128
Safari African Restaurant,4.5,$$,African,42.277979303861,-71.0931428521872,Mattapan,1336 Blue Hill Ave,02126
Nancy's Mac & Cheese,4.0,$$,Cheese Shops,42.31073,-71.120483,Boston,42 Orchard St,02130
Shawarma Falafel,4.5,$,Middle Eastern,42.357013,-71.0597644,Boston,26 Province St,02108
Miami Restaurant,3.0,$$,"Cuban, Dominican",42.32238,-71.10928,Jamaica Plain,381 Centre St,02130
The Abbey,4.0,$$,American (New),42.338634,-71.136831,Brookline,1657 Beacon St,02445
Orinoco,4.0,$$,"Caribbean, Venezuelan",42.3338191846724,-71.1190102987469,Brookline,22 Harvard St,02445
Popeyes Louisiana Kitchen,3.5,$,"Fast Food, Chicken Wings",42.282953,-71.112817,Roslindale,710 American Legion Hwy,02131
Prestige Cuisine,4.0,$$,"African, Caribbean",42.2805059,-71.0829259,Boston,924 Morton St,02126
Pita,4.0,$,"Mediterranean, Middle Eastern, Moroccan",42.33975,-71.06499,Boston,473 Albany St,02118
Cheryl Ann's,4.0,$,"Bakeries, Kosher",42.3046579,-71.1523687,Chestnut Hill,1010 W Roxbury Pkwy,02467
Ugi's Pizza,4.5,$,"Pizza, Sandwiches",42.32658,-71.10049,Jamaica Plain,69 Heath St,02130
Uburger,4.0,$,"Burgers, Fast Food, Sandwiches",42.34957,-71.09527,Boston,636 Beacon St,02215
Joe's 320 Cafe,4.0,$$,Breakfast & Brunch,42.27145,-71.17162,Boston,320 Spring St W Roxbury,02132
Dates & Olives,4.5,$,"Mediterranean, Salad",42.3417807,-71.1541985,Boston,160 Chestnut Hill Ave,02135
Sorella's,3.5,$,"Sandwiches, Breakfast & Brunch",42.3216899,-71.10962,Jamaica Plain,388 Centre St,02130
Caffè Nero,4.0,$$,Coffee & Tea,42.3109630385341,-71.1147606783623,Jamaica Plain,733 Centre St,02130
Greek Village Gyros & Grill,4.5,$,Greek,42.3535168,-71.0626316,Boston,583 Washington St,02135
Crispy Crêpes Cafe,4.0,$,"Creperies, Mediterranean, Breakfast & Brunch",42.3496809744298,-71.1055280606266,Boston,714 Commonwealth Ave,02215
Dig Inn,4.0,$$,American (New),42.3507,-71.07617,Boston,557 Boylston St,02116
Blaze Fast Fire'd Pizza,4.0,$,"Salad, Pizza, Fast Food",42.34448,-71.09697,Boston,1282 Boylston,02215
Amelia's Taqueria,3.5,$,Mexican,42.33636,-71.14993,Brighton,1936 Beacon St,02135
El Peñol,4.5,$$,Colombian,42.37578,-71.03713,Boston,54 Bennington St,02128
Wingstop,2.5,-----,Chicken Wings,42.274826,-71.11485,Roslindale,950 American Legion Hwy Ste 9,02131
Hot Eastern,4.0,$$,Szechuan,42.35161,-71.06095,Boston,42 Beach St,02111
Myers & Chang,4.0,$$,"Asian Fusion, Taiwanese, Cocktail Bars",42.3438187315924,-71.066250270967,Boston,1145 Washington St,02118
Gene's Chinese Flatbread Cafe,4.0,$,"Chinese, Noodles",42.3534194,-71.0595619,Boston,86 Bedford St,02111
A & N Pizza,3.5,$,Pizza,42.294138326896,-71.1367299522881,West Roxbury,1409 Centre St,02132
La Cuchara Restaurant,5.0,-----,Dominican,42.31174,-71.08114,Dorchester,381 Blue Hill Ave,02121
El Pelon Taqueria,4.0,$,Mexican,42.340269,-71.166394,Brighton,2197 Commonwealth Ave,02135
Allandale Farm,4.5,$$,"Nurseries & Gardening, Fruits & Veggies, CSA",42.3015633654327,-71.1378479003906,Brookline,259 Allandale Rd,02467
Comella's,3.5,$$,"Italian, Pizza, Sandwiches",42.286285,-71.153831,West Roxbury,1844 Centre St,02132
A&B Burgers,3.5,-----,"Burgers, Barbeque, Salad",42.3659464166942,-71.0600307477639,Boston,115 Beverly St,02114
Virginia's Fine Foods,4.5,$,"Delis, Sandwiches, Breakfast & Brunch",42.334370675477,-71.123340575596,Brookline,8A Cypress St,02445
Island Style,4.0,$,"Caribbean, Breakfast & Brunch",42.30328,-71.0789,Dorchester,183 Washington St,02121
Brown Sugar Cafe,4.0,$$,Thai,42.352041047903,-71.121633890381,Boston,1033 Commonwealth Ave,02215
Pancho's Taqueria,4.0,$,"Tex-Mex, Mexican, Fast Food",42.2481064963827,-71.1719943819083,Dedham,551 High St,02026
Amelia's Taqueria,3.5,$,Mexican,42.3411809026588,-71.087434497474,Boston,309 Huntington Ave,02115
Misono,3.5,$$,"Japanese, Korean, Sushi Bars",42.2963127599112,-71.1569080341349,Chestnut Hill,669 Vfw Pkwy,02467
Hien Vuong Restaurant,4.5,$,"Vietnamese, Chinese",42.29994,-71.06044,Dorchester,1487 Dorchester Ave,02122
Tasty Pot,4.0,$$,"Hot Pot, Bubble Tea, Taiwanese",42.35076,-71.1309799,Boston,194 Harvard Ave,02134
Green T Coffee Shop,3.5,$,"Coffee & Tea, Breakfast & Brunch, Sandwiches",42.28897,-71.13387,Roslindale,873 South St,02131
Burro Bar South End,4.0,$$,"Mexican, Cocktail Bars, Latin American",42.3415042430555,-71.0693362674475,Boston,1357 Washington St,02118
U-Sushi,4.0,$$,"Sushi Bars, Japanese",42.34105,-71.12407,Brookline,1393 Beacon St,02446
Lucy Ethiopian Cafe,4.0,$$,"Ethiopian, Coffee & Tea",42.3423687,-71.0841231,Boston,334 Massachusetts Ave,02115
Whole Foods Market,3.0,$$$,Grocery,42.3212374,-71.1103387,Jamaica Plain,413 Centre St,02130
Penguin Pizza,3.5,$$,"Pizza, Italian, Dive Bars",42.3340617633654,-71.1054841064522,Boston,735 Huntington Ave,02115
Las Palmas Restaurant,3.5,-----,"Latin American, Spanish, Dominican",42.28343,-71.13171,Roslindale,4337 Washington St,02131
Teresa's Market,4.5,$,"Mexican, Latin American",42.35023,-71.1648,Boston,571 Washington St,02135
Al Wadi,4.0,$$,Lebanese,42.277212,-71.172695,West Roxbury,1249 Vfw Pkwy,02132
Regina Pizzeria,4.0,$$,"Pizza, Italian, Wine Bars",42.3654185550275,-71.0568833173494,Boston,11 1/2 Thacher St,02113
La Lechonera Restaurant,4.0,$,"Latin American, Puerto Rican",42.27884,-71.11603,Roslindale,342 Cummins Hwy,02131
Rod Dee,4.0,$,Thai,42.3430470265358,-71.099159,Boston,94 Peterborough St,02215
ZAZ,4.0,$$,"American (New), Barbeque",42.2558259061801,-71.1228439236887,Hyde Park,1238 River St,02136
Ali Baba,4.0,$$,Turkish,42.3436126,-71.0648162,Boston,145 E Berkeley St,02118
Maria's Taqueria,4.0,$,Mexican,42.35139,-71.06457,Boston,226 Tremont St,02116
New England Soup Factory,4.0,$,"Soup, Sandwiches, Salad",42.3095,-71.214164,Newton,244 Needham St,02464
Shaking Crab - Newton,4.0,$$,"Cajun/Creole, Seafood",42.35801,-71.20001,Newton,203 Adams St,02458
Lambert's Rainbow Market,4.5,$,"Fruits & Veggies, Delis, Sandwiches",42.2945410061938,-71.0481337489674,Dorchester,777 William T Morrissey Blvd,02122
COOK,4.0,$$,"Diners, Breakfast & Brunch, Cocktail Bars",42.3518567,-71.2069643,Newton,825 Washington St,02460
Yellow Door Taqueria,4.0,$$,"Mexican, Bars",42.27235,-71.06824,Dorchester,2297 Dorchester Ave,02124
Gourmet Dumpling House,3.5,$$,Chinese,42.3514616954526,-71.0606415876193,Boston,52 Beach St,02111
D Coal Pot,4.5,$,Trinidadian,42.265945,-71.121074,Hyde Park,984 Hyde Park Ave,02136
Himalayan Bistro,4.0,$$,"Himalayan/Nepalese, Indian",42.2873419104816,-71.1497354507446,West Roxbury,1735 Centre St,02132
Top Mix Bar & Kitchen,4.5,$$,"Cocktail Bars, American (New)",42.32374,-71.06808,Boston,257 Norfolk Ave,02119
Sweet Cheeks Q,3.5,$$,"Southern, Bars, Barbeque",42.343898,-71.101103,Boston,1381 Boylston St,02215
Restaurante Cesaria,4.0,$$,Portuguese,42.30692,-71.06667,Dorchester,266 Bowdoin St,02122
Monument Restaurant & Tavern,4.5,$$,"Bars, American (Traditional), Breakfast & Brunch",42.3769209851841,-71.0660490700896,Boston,251 Main St,02129
Dudley Cafe,4.0,$$,"Cafes, Breakfast & Brunch, Sandwiches",42.3295896999157,-71.083503961358,Boston,15 Warren St,02119
Highland Fried,4.0,$$,"Tiki Bars, Barbeque, Chicken Wings",42.3735754582434,-71.0985896264698,Cambridge,1271 Cambridge St,02139
Genki Ya - Brookline,4.0,$$,"Sushi Bars, Japanese, Asian Fusion",42.344925,-71.126758,Brookline,398 Harvard St,02446
Amateras Ramen,4.0,$$,Ramen,42.35097,-71.05715,Boston,112 South St,02111
Kendall Kitchen,4.0,$,"Sandwiches, Salad, Vegetarian",42.36627,-71.09239,Cambridge,201 Broadway,02139
Life Alive,4.5,$$,"Vegetarian, Vegan, Juice Bars & Smoothies",42.366593014329,-71.105495948582,Cambridge,765 Mass Ave,02139
Tora Japanese Restaurant,4.5,$$,"Japanese, Sushi Bars, Poke",42.35076,-71.06054,Boston,20B Tyler St,02111
The Paramount,4.0,$$,"Breakfast & Brunch, American (New), Sandwiches",42.357291,-71.070088,Boston,44 Charles St,02114
Sweet Rice,3.5,$$,"Sushi Bars, Thai",42.3759862,-71.0647822,Boston,187 Main St,02129
Comella's,3.0,$,Italian,42.32366,-71.166332,Chestnut Hill,1 Boylston St,02467
El Centro,3.5,$$,Mexican,42.33268,-71.11891,Brookline,236 Washington St,02445
Pho Viet’s II,4.0,-----,Vietnamese,42.3303398152528,-71.1920856256585,Newton,51 Langley Rd,02459
Mae Asian Eatery,4.5,-----,"Thai, Chinese, Vietnamese",42.36332,-71.09684,Cambridge,781 Main St,02139
El Mondonguito,4.0,$,Puerto Rican,42.3284675180912,-71.080599501729,Roxbury,221 Dudley St,02119
Skampa,4.0,$,"Sandwiches, Pizza",42.37124,-71.08332,Cambridge,424 Cambridge St,02141
Perla Del Sur,4.0,-----,Restaurants,42.2849693,-71.11866,Roslindale,456 Hyde Park Ave,02131
Jin's Fine Asian Cuisine & Sushi Bar,4.0,$$,"Sushi Bars, Buffets, Asian Fusion",42.3437641425037,-71.1236747726798,Brookline,329 Harvard St,02446
Lone Star Taco Bar,4.0,$$,"Bars, Tacos",42.353849,-71.137078,Allston,479 Cambridge St,02134
Right Taste Jamaican Restaurant,4.5,$,Caribbean,42.2673547267914,-71.0943270474672,Boston,522 River St,02126
Seoul Soulongtang,3.5,$$,"Korean, Soup",42.350251529608,-71.1318040723493,Boston,1245 Commonwealth Ave,02134
Earls Kitchen + Bar,4.0,$$,"American (New), Cocktail Bars",42.34751,-71.08135,Boston,800 Boylston St,02199
Five Guys,4.0,$,"Burgers, Fast Food",42.34242,-71.08564,Boston,263 Huntington Ave,02115
Bred,4.0,$$,"Sandwiches, Burgers, Juice Bars & Smoothies",42.27339,-71.06799,Dorchester,2255 Dorchester Ave,02124
Dayib Cafe,4.0,$,Middle Eastern,42.33276,-71.08325,Roxbury,722 Shawmut Ave,02119
Helmand Restaurant,4.0,$$,"Afghan, Desserts, Beer, Wine & Spirits",42.36649,-71.07801,Cambridge,143 1st St,02142
Mario's Pizzeria,4.5,-----,Pizza,42.31306,-71.08981,Dorchester,197 Humboldt Ave,02121
Sam LaGrassa's,4.5,$$,"Delis, Sandwiches",42.35689,-71.05994,Boston,44 Province St,02108
Sichuan Gourmet,3.5,$$,Chinese,42.346353858965,-71.107502365616,Brookline,1004 Beacon St,02446
Bangkok Pinto,4.0,$,Thai,42.33659,-71.08576,Boston,1041 Tremont St,02120
Liberty Diner,4.5,$$,Diners,42.3280699,-71.06828,Roxbury,1003 Massachusetts Ave,02118
Taqueria Jalisco,4.5,$,Mexican,42.37872,-71.02818,Boston,291 Bennington St,02128
Delicias Restaurant,4.5,$$,Latin American,42.3146977,-71.0602861,Boston,149 Stoughton St,02125
KO Pies At the Shipyard,4.5,$$,"Australian, Bars, Seafood",42.364075640365,-71.0316231238073,Boston,256 Marginal St,02128
Molinari's,4.0,$$,"Pizza, Sandwiches, Salad",42.2832525100023,-71.0558939968374,Dorchester,789 Adams St,02124
Eagle's Deli,3.5,$,"Delis, Burgers",42.336612,-71.149169,Brighton,1918 Beacon St,02135
Love Art Udon,3.5,-----,"Japanese, Noodles",42.35143,-71.12179,Boston,1024 Commonwealth Ave,02215
Spike's Junkyard Dogs,3.5,$,"Hot Dogs, Burgers, Sandwiches",42.352591,-71.130387,Allston,108 Brighton Ave,02134
Mi Pueblito Restaurant,4.5,$$,"Mexican, Salvadoran, Seafood",42.37904,-71.03989,Boston,333 Border St,02128
Flour Bakery + Café,4.5,$$,"Bakeries, Coffee & Tea, Sandwiches",42.35137,-71.04881,Boston,12 Farnsworth St,02210
Maxine's On Saint James,4.0,$$,"Waffles, Chicken Wings",42.328,-71.07745,Boston,304 Dudley St,02119
Barcelona Wine Bar,4.5,$$$,"Tapas/Small Plates, Spanish, Wine Bars",42.3387152,-71.1389332,Brookline,1700 Beacon St,02446
Zo Greek,4.5,$,Greek,42.35924,-71.05532,Boston,92 State St,02109
Tatte Bakery & Cafe,4.0,$,"Bakeries, Cafes",42.3438911583333,-71.1001438953972,Boston,1352 Boylston St,02215
All Star Pizza Bar,4.5,$,Pizza,42.3609580993652,-71.0658950805664,Boston,204 Cambridge St,02114
Doughboy Donuts & Deli,4.0,$,"Donuts, Delis, Pizza",42.340114,-71.056768,Boston,220 Dorchester Ave,02127
Avana Sushi,4.0,$,"Japanese, Sushi Bars",42.3515433311481,-71.0609420250346,Boston,42 Beach St,02111
Anna's Taqueria,3.5,$,Mexican,42.3413455,-71.1254999,Brookline,1412 Beacon St,02446
Prairie Fire,4.0,$$,"American (New), Bars, Breakfast & Brunch",42.3413165917443,-71.1211846632675,Brookline,242 Harvard St,02446
The Smoke Shop BBQ - Seaport,4.0,$$,"Southern, Barbeque",42.350836,-71.04937,Boston,343 Congress St,02210
Silk Road Uyghur Cuisine,4.0,$$,"Noodles, Asian Fusion",42.37211,-71.08712,Cambridge,645 Cambridge St,02141
Bon Me - One Kendall Square,3.5,$,Vietnamese,42.366207,-71.090952,Cambridge,1 Kendall Sq,02139
Veggie Galaxy,4.0,$$,"Breakfast & Brunch, Comfort Food, American (Traditional)",42.3636681909004,-71.101134969724,Cambridge,450 Massachusetts Ave,02139
Intrepid Cafe,4.5,$,Cafes,42.3662757,-71.0784802,Cambridge,150 First St,02142
Brighton Bodega,4.5,$$,"Cocktail Bars, Tapas/Small Plates",42.348951045596,-71.1522706222963,Boston,328 Washington St,02135
sweetgreen,4.0,$$,"Salad, Vegetarian",42.3450074,-71.1006495,Boston,132 Brookline Ave,02215
Shawarma King,3.5,$,Middle Eastern,42.3411835,-71.1239291,Brookline,1383 Beacon St,02446
The Smoke Shop BBQ - Kendall Square,4.0,$$,"Southern, Barbeque",42.3661974305535,-71.0914345449829,Cambridge,1 Kendall Sq,02139
The Halal Guys,3.0,$,"Middle Eastern, Halal",42.3511508716235,-71.0661108791828,Boston,137 Stuart St,02116
Grateful Dedham Diner,4.0,-----,"Diners, Burgers, Sandwiches",42.24809933,-71.17276033,Dedham,573 High St,02026
Pho Common,4.0,$$,Vietnamese,42.34851,-71.09348,Boston,468 Commonwealth Ave,02215
Seoul Topokki,3.5,$$,Korean,42.3515284,-71.1314382,Boston,166 Harvard Ave,02134
Neighborhoods Coffee And Crepes,4.0,$,"Coffee & Tea, Cafes",42.343162,-71.099228,Boston,96 Peterborough St,02215
Alfredo's,4.5,$,Italian,42.35369,-71.13544,Allston,229 Brighton Ave,02134
Tasca Spanish Restaurant & Bar,4.0,$$,"Spanish, Tapas Bars, Tapas/Small Plates",42.34336,-71.142684,Brighton,1612 Commonwealth Ave,02135
Rondo's Sub Shop,4.5,$,"Sandwiches, Cheesesteaks, Burgers",42.3411312,-71.0541696,Boston,134 W Broadway,02127
Whole Heart Provisions,4.5,$$,"Vegetarian, Vegan, Cafes",42.353836,-71.13726,Allston,487 Cambridge St,02134
Shun's Kitchen,4.0,$$,"Japanese, Chinese, Asian Fusion",42.3419134834615,-71.0797398537397,Boston,520 Columbus Ave,02118
Suya Joint All African Cuisine,3.5,$$,"African, Wine Bars, Cocktail Bars",42.32833,-71.08196,Roxbury,185 Dudley St,02119
Jaju Pierogi,4.0,-----,"Specialty Food, Polish",42.38091,-71.0983399,Somerville,1 Bow Market Way,02143
Saltie Girl,4.5,$$$,"Seafood, Wine Bars, Cocktail Bars",42.3511377,-71.0776626,Boston,281 Dartmouth St,02116
Allium Market,4.0,$,"Specialty Food, Cafes",42.34229,-71.1216053,Brookline,1330 Beacon St,02446
Taiwan Café,3.5,$$,"Taiwanese, Chinese",42.351503,-71.060239,Boston,34 Oxford St,02111
Loco Taqueria and Oyster Bar,4.0,$$,"Cocktail Bars, Seafood, Mexican",42.3369670759542,-71.0477377406966,Boston,412 W Broadway,02127
wagamama - seaport,4.0,$$,"Asian Fusion, Noodles",42.35282325404,-71.0440695369665,Boston,100 Northern Ave,02210
Ruggiero's Market,3.0,$,Convenience Stores,42.3097673936708,-71.1046428295215,Jamaica Plain,3345 Washington St,02130
Zo Greek,4.5,$,"Greek, Salad, Sandwiches",42.35908,-71.06011,Boston,3 Center Plz,02108
Chickadee,4.5,-----,"American (New), Mediterranean, Cideries",42.3442600048014,-71.0309400781989,Boston,21 Drydock Ave,02210
Chicken and Rice Guys,4.0,$,"Halal, Mediterranean, Food Trucks",42.3574356928983,-71.0581149215664,Boston,280 Washington St,02108
Dumpling Daughter,3.0,-----,Dim Sum,42.3618637793559,-71.0883053714277,Cambridge,73 Ames St,02142
Saigon Chicken House,4.0,$$,Vietnamese,42.30148,-71.06003,Boston,223 Adams St,02122
Santoros Sicilian Trattoria,4.5,$,"Italian, Sandwiches, Pizza",42.2644,-71.17769,Dedham,211 Bridge St,02026
Fat Baby,3.5,-----,"Sushi Bars, Cocktail Bars, Breakfast & Brunch",42.3350692488597,-71.046265798519,Boston,118 Dorchester St,02127
Gyu-Kaku Japanese BBQ,4.0,$$,"Japanese, Barbeque, Tapas Bars",42.3464102,-71.1070482,Brookline,1002 Beacon St,02446
Pokeworks,4.0,$$,"Poke, Salad, Sushi Bars",42.37431,-71.11908,Cambridge,1440 Massachusetts Ave,02138
Japonaise Bakery and Cafe,4.0,$,"Bakeries, Cafes, Japanese",42.34629,-71.10785,Brookline,1020 Beacon St,02446
Napper Tandy's,3.5,$$,"Irish, Bars, Burgers",42.2873506034849,-71.1274527377906,Roslindale,4195 Washington St,02131
